datetime,demand_mw,solar_mw,net_demand_mw,month,hour,day_of_week
2023-01-31 10:00:00,9208.3,2414.5,6793.7,1,10.0,1
2023-01-31 10:30:00,8989.6,2606.1,6383.5,1,10.5,1
2023-01-31 11:00:00,9149.1,2435.7,6713.5,1,11.0,1
2023-01-31 11:30:00,9014.7,2571.7,6442.9,1,11.5,1
2023-01-31 12:00:00,9052.8,2675.1,6377.8,1,12.0,1
2023-01-31 12:30:00,9265.3,2135.2,7130.1,1,12.5,1
2023-01-31 13:00:00,9477.5,2229.4,7248.1,1,13.0,1
2023-01-31 13:30:00,9283.3,2538.1,6745.2,1,13.5,1
2023-01-31 14:00:00,9050.9,2127.2,6923.7,1,14.0,1
2023-01-31 14:30:00,9418.3,2429.3,6989.0,1,14.5,1
2023-01-31 15:00:00,9642.3,2015.2,7627.1,1,15.0,1
2023-01-31 15:30:00,9419.2,2136.7,7282.5,1,15.5,1
2023-01-31 16:00:00,9616.2,1662.9,7953.3,1,16.0,1
2023-01-31 16:30:00,9758.4,1707.8,8050.7,1,16.5,1
2023-01-31 17:00:00,9728.5,1355.9,8372.6,1,17.0,1
2023-01-31 17:30:00,10093.0,1248.2,8844.8,1,17.5,1
2023-01-31 18:00:00,10047.9,1091.7,8956.3,1,18.0,1
2023-01-31 18:30:00,10220.1,916.8,9303.4,1,18.5,1
2023-01-31 19:00:00,10036.8,775.2,9261.6,1,19.0,1
2023-01-31 19:30:00,10143.5,569.1,9574.3,1,19.5,1
2023-01-31 20:00:00,10349.7,449.1,9900.6,1,20.0,1
2023-01-31 20:30:00,10121.3,337.6,9783.8,1,20.5,1
2023-01-31 21:00:00,10440.4,225.0,10215.4,1,21.0,1
2023-01-31 21:30:00,9973.6,148.1,9825.6,1,21.5,1
2023-01-31 22:00:00,9980.7,92.7,9888.1,1,22.0,1
2023-01-31 22:30:00,9986.6,45.0,9941.7,1,22.5,1
2023-01-31 23:00:00,9431.4,14.4,9417.0,1,23.0,1
2023-01-31 23:30:00,9233.5,2.5,9231.0,1,23.5,1
2023-02-01 00:00:00,9116.5,0.0,9116.5,2,0.0,2
2023-02-01 00:30:00,9492.1,3.0,9489.1,2,0.5,2
2023-02-01 01:00:00,9052.6,16.8,9035.8,2,1.0,2
2023-02-01 01:30:00,9517.2,38.7,9478.4,2,1.5,2
2023-02-01 02:00:00,8880.7,83.0,8797.7,2,2.0,2
2023-02-01 02:30:00,8963.8,150.2,8813.6,2,2.5,2
2023-02-01 03:00:00,9179.5,224.1,8955.4,2,3.0,2
2023-02-01 03:30:00,9256.3,333.4,8922.9,2,3.5,2
2023-02-01 04:00:00,9279.2,438.1,8841.2,2,4.0,2
2023-02-01 04:30:00,9154.9,554.4,8600.5,2,4.5,2
2023-02-01 05:00:00,9163.0,671.0,8492.0,2,5.0,2
2023-02-01 05:30:00,9134.1,913.2,8220.9,2,5.5,2
2023-02-01 06:00:00,9218.9,1079.7,8139.2,2,6.0,2
2023-02-01 06:30:00,9028.9,1118.0,7910.9,2,6.5,2
2023-02-01 07:00:00,9024.3,1276.0,7748.2,2,7.0,2
2023-02-01 07:30:00,9205.2,1596.6,7608.5,2,7.5,2
2023-02-01 08:00:00,9198.1,1833.5,7364.6,2,8.0,2
2023-02-01 08:30:00,9158.0,1858.0,7300.0,2,8.5,2
2023-02-01 09:00:00,9363.9,2073.0,7290.9,2,9.0,2
2023-02-01 09:30:00,9399.1,2069.3,7329.9,2,9.5,2
2023-02-01 10:00:00,9224.1,2268.0,6956.1,2,10.0,2
2023-02-01 10:30:00,9450.9,2437.9,7013.1,2,10.5,2
2023-02-01 11:00:00,8956.2,2234.0,6722.2,2,11.0,2
2023-02-01 11:30:00,9107.9,2609.6,6498.3,2,11.5,2
2023-02-01 12:00:00,9003.3,2446.2,6557.1,2,12.0,2
2023-02-01 12:30:00,8798.4,2750.2,6048.2,2,12.5,2
2023-02-01 13:00:00,9137.0,2287.6,6849.4,2,13.0,2
2023-02-01 13:30:00,9165.3,2536.8,6628.5,2,13.5,2
2023-02-01 14:00:00,9513.6,2353.4,7160.1,2,14.0,2
2023-02-01 14:30:00,9426.8,2093.5,7333.4,2,14.5,2
2023-02-01 15:00:00,9217.6,2188.8,7028.7,2,15.0,2
2023-02-01 15:30:00,9837.7,2001.4,7836.3,2,15.5,2
2023-02-01 16:00:00,9835.1,1597.3,8237.7,2,16.0,2
2023-02-01 16:30:00,9835.5,1652.9,8182.6,2,16.5,2
2023-02-01 17:00:00,9804.0,1527.6,8276.3,2,17.0,2
2023-02-01 17:30:00,9778.6,1108.6,8670.0,2,17.5,2
2023-02-01 18:00:00,9977.7,1136.2,8841.5,2,18.0,2
2023-02-01 18:30:00,10315.6,969.7,9345.9,2,18.5,2
2023-02-01 19:00:00,10510.8,671.2,9839.6,2,19.0,2
2023-02-01 19:30:00,10475.0,576.7,9898.3,2,19.5,2
2023-02-01 20:00:00,10106.7,394.1,9712.6,2,20.0,2
2023-02-01 20:30:00,9961.9,298.2,9663.7,2,20.5,2
2023-02-01 21:00:00,10129.9,237.9,9892.0,2,21.0,2
2023-02-01 21:30:00,9702.2,152.4,9549.8,2,21.5,2
2023-02-01 22:00:00,9973.4,93.6,9879.8,2,22.0,2
2023-02-01 22:30:00,9767.2,39.7,9727.5,2,22.5,2
2023-02-01 23:00:00,9577.8,14.9,9562.9,2,23.0,2
2023-02-01 23:30:00,9238.4,2.7,9235.7,2,23.5,2
2023-02-02 00:00:00,9457.8,0.0,9457.8,2,0.0,3
2023-02-02 00:30:00,9143.2,2.4,9140.9,2,0.5,3
2023-02-02 01:00:00,8915.6,16.2,8899.4,2,1.0,3
2023-02-02 01:30:00,8513.9,45.5,8468.4,2,1.5,3
2023-02-02 02:00:00,8951.6,78.1,8873.6,2,2.0,3
2023-02-02 02:30:00,9223.9,122.9,9101.0,2,2.5,3
2023-02-02 03:00:00,9175.2,238.2,8937.0,2,3.0,3
2023-02-02 03:30:00,8787.2,316.4,8470.8,2,3.5,3
2023-02-02 04:00:00,8774.0,479.8,8294.2,2,4.0,3
2023-02-02 04:30:00,8996.0,535.1,8460.9,2,4.5,3
2023-02-02 05:00:00,8773.3,739.4,8033.9,2,5.0,3
2023-02-02 05:30:00,9056.0,830.4,8225.6,2,5.5,3
2023-02-02 06:00:00,9190.9,1164.9,8026.0,2,6.0,3
2023-02-02 06:30:00,9323.2,1338.4,7984.9,2,6.5,3
2023-02-02 07:00:00,9127.8,1494.7,7633.0,2,7.0,3
2023-02-02 07:30:00,9143.4,1569.0,7574.4,2,7.5,3
2023-02-02 08:00:00,9045.0,1810.1,7234.8,2,8.0,3
2023-02-02 08:30:00,9065.0,1611.8,7453.2,2,8.5,3
2023-02-02 09:00:00,9172.0,1944.6,7227.4,2,9.0,3
2023-02-02 09:30:00,9267.6,2162.0,7105.6,2,9.5,3
2023-02-02 10:00:00,9346.9,2445.9,6901.0,2,10.0,3
2023-02-02 10:30:00,9014.7,2501.3,6513.4,2,10.5,3
2023-02-02 11:00:00,9404.7,2590.7,6814.0,2,11.0,3
2023-02-02 11:30:00,9068.2,2503.5,6564.7,2,11.5,3
2023-02-02 12:00:00,9102.7,2571.0,6531.8,2,12.0,3
2023-02-02 12:30:00,8974.1,2517.5,6456.6,2,12.5,3
2023-02-02 13:00:00,8689.8,2552.6,6137.3,2,13.0,3
2023-02-02 13:30:00,9320.6,2302.7,7018.0,2,13.5,3
2023-02-02 14:00:00,9348.0,2279.9,7068.1,2,14.0,3
2023-02-02 14:30:00,9236.9,2188.1,7048.8,2,14.5,3
2023-02-02 15:00:00,9388.2,1945.8,7442.5,2,15.0,3
2023-02-02 15:30:00,9571.1,1811.0,7760.1,2,15.5,3
2023-02-02 16:00:00,9308.3,1808.9,7499.4,2,16.0,3
2023-02-02 16:30:00,9609.8,1582.6,8027.2,2,16.5,3
2023-02-02 17:00:00,9962.0,1241.8,8720.2,2,17.0,3
2023-02-02 17:30:00,9699.8,1341.3,8358.5,2,17.5,3
2023-02-02 18:00:00,10071.8,1081.4,8990.4,2,18.0,3
2023-02-02 18:30:00,9849.7,944.0,8905.7,2,18.5,3
2023-02-02 19:00:00,10229.8,738.4,9491.4,2,19.0,3
2023-02-02 19:30:00,10165.1,599.3,9565.8,2,19.5,3
2023-02-02 20:00:00,9878.2,418.5,9459.7,2,20.0,3
2023-02-02 20:30:00,10347.4,357.3,9990.1,2,20.5,3
2023-02-02 21:00:00,9946.6,204.0,9742.6,2,21.0,3
2023-02-02 21:30:00,9849.0,161.8,9687.2,2,21.5,3
2023-02-02 22:00:00,9925.6,81.4,9844.2,2,22.0,3
2023-02-02 22:30:00,9974.8,36.5,9938.3,2,22.5,3
2023-02-02 23:00:00,9453.1,14.6,9438.5,2,23.0,3
2023-02-02 23:30:00,9510.8,2.9,9507.8,2,23.5,3
2023-02-03 00:00:00,9416.2,0.0,9416.2,2,0.0,4
2023-02-03 00:30:00,9337.5,2.9,9334.5,2,0.5,4
2023-02-03 01:00:00,9131.5,16.0,9115.5,2,1.0,4
2023-02-03 01:30:00,8938.5,42.1,8896.4,2,1.5,4
2023-02-03 02:00:00,8781.2,83.5,8697.7,2,2.0,4
2023-02-03 02:30:00,8893.9,156.9,8737.1,2,2.5,4
2023-02-03 03:00:00,8656.8,210.1,8446.6,2,3.0,4
2023-02-03 03:30:00,8317.2,344.5,7972.7,2,3.5,4
2023-02-03 04:00:00,8934.6,462.9,8471.6,2,4.0,4
2023-02-03 04:30:00,9047.9,593.1,8454.9,2,4.5,4
2023-02-03 05:00:00,8501.2,687.3,7813.9,2,5.0,4
2023-02-03 05:30:00,8793.5,865.9,7927.6,2,5.5,4
2023-02-03 06:00:00,9138.0,1032.5,8105.5,2,6.0,4
2023-02-03 06:30:00,9446.3,1053.2,8393.1,2,6.5,4
2023-02-03 07:00:00,9123.1,1486.4,7636.7,2,7.0,4
2023-02-03 07:30:00,9022.6,1405.6,7617.0,2,7.5,4
2023-02-03 08:00:00,9143.7,1638.3,7505.3,2,8.0,4
2023-02-03 08:30:00,9434.9,2067.1,7367.8,2,8.5,4
2023-02-03 09:00:00,9070.1,1944.2,7125.8,2,9.0,4
2023-02-03 09:30:00,9031.2,2327.2,6704.0,2,9.5,4
2023-02-03 10:00:00,9069.1,2499.2,6569.9,2,10.0,4
2023-02-03 10:30:00,8961.2,1977.2,6984.0,2,10.5,4
2023-02-03 11:00:00,9131.6,2536.5,6595.2,2,11.0,4
2023-02-03 11:30:00,9383.0,2658.2,6724.8,2,11.5,4
2023-02-03 12:00:00,9138.3,2676.3,6462.0,2,12.0,4
2023-02-03 12:30:00,9036.7,2198.0,6838.7,2,12.5,4
2023-02-03 13:00:00,9047.2,2508.4,6538.8,2,13.0,4
2023-02-03 13:30:00,8853.7,2510.9,6342.7,2,13.5,4
2023-02-03 14:00:00,9347.9,2040.2,7307.7,2,14.0,4
2023-02-03 14:30:00,9247.1,1836.6,7410.5,2,14.5,4
2023-02-03 15:00:00,9317.3,2252.6,7064.7,2,15.0,4
2023-02-03 15:30:00,10026.6,1707.5,8319.0,2,15.5,4
2023-02-03 16:00:00,9616.9,1504.7,8112.2,2,16.0,4
2023-02-03 16:30:00,9543.3,1391.7,8151.6,2,16.5,4
2023-02-03 17:00:00,9715.8,1356.4,8359.4,2,17.0,4
2023-02-03 17:30:00,10105.9,1229.2,8876.6,2,17.5,4
2023-02-03 18:00:00,10012.9,1002.4,9010.5,2,18.0,4
2023-02-03 18:30:00,9808.5,752.9,9055.7,2,18.5,4
2023-02-03 19:00:00,10284.8,683.9,9600.9,2,19.0,4
2023-02-03 19:30:00,10024.8,598.1,9426.7,2,19.5,4
2023-02-03 20:00:00,10479.7,432.6,10047.1,2,20.0,4
2023-02-03 20:30:00,10305.7,326.3,9979.4,2,20.5,4
2023-02-03 21:00:00,9971.9,236.5,9735.4,2,21.0,4
2023-02-03 21:30:00,10199.0,142.7,10056.3,2,21.5,4
2023-02-03 22:00:00,9875.3,84.1,9791.2,2,22.0,4
2023-02-03 22:30:00,9895.1,41.0,9854.1,2,22.5,4
2023-02-03 23:00:00,9696.8,14.6,9682.2,2,23.0,4
2023-02-03 23:30:00,9320.9,2.8,9318.1,2,23.5,4
2023-02-04 00:00:00,9196.0,0.0,9196.0,2,0.0,5
2023-02-04 00:30:00,9371.0,2.5,9368.4,2,0.5,5
2023-02-04 01:00:00,9012.4,16.2,8996.2,2,1.0,5
2023-02-04 01:30:00,8904.8,38.9,8865.9,2,1.5,5
2023-02-04 02:00:00,8731.1,74.4,8656.7,2,2.0,5
2023-02-04 02:30:00,8927.6,151.6,8776.0,2,2.5,5
2023-02-04 03:00:00,9193.9,223.6,8970.4,2,3.0,5
2023-02-04 03:30:00,8623.8,350.0,8273.8,2,3.5,5
2023-02-04 04:00:00,8833.3,440.4,8392.9,2,4.0,5
2023-02-04 04:30:00,9112.3,593.1,8519.2,2,4.5,5
2023-02-04 05:00:00,8885.1,712.2,8172.9,2,5.0,5
2023-02-04 05:30:00,9029.6,779.6,8250.0,2,5.5,5
2023-02-04 06:00:00,8808.3,1126.4,7681.9,2,6.0,5
2023-02-04 06:30:00,9126.0,1185.8,7940.1,2,6.5,5
2023-02-04 07:00:00,9058.6,1440.9,7617.6,2,7.0,5
2023-02-04 07:30:00,9303.9,1580.3,7723.6,2,7.5,5
2023-02-04 08:00:00,9363.2,1849.6,7513.6,2,8.0,5
2023-02-04 08:30:00,9626.4,1944.6,7681.8,2,8.5,5
2023-02-04 09:00:00,9263.6,2186.6,7077.0,2,9.0,5
2023-02-04 09:30:00,9206.6,2195.8,7010.8,2,9.5,5
2023-02-04 10:00:00,9163.9,2324.6,6839.3,2,10.0,5
2023-02-04 10:30:00,9042.2,2102.3,6939.9,2,10.5,5
2023-02-04 11:00:00,9143.4,2183.7,6959.7,2,11.0,5
2023-02-04 11:30:00,9010.3,2431.8,6578.5,2,11.5,5
2023-02-04 12:00:00,9083.4,2246.3,6837.0,2,12.0,5
2023-02-04 12:30:00,9292.2,2608.1,6684.2,2,12.5,5
2023-02-04 13:00:00,8891.5,2331.5,6560.0,2,13.0,5
2023-02-04 13:30:00,9313.1,2568.5,6744.6,2,13.5,5
2023-02-04 14:00:00,9399.0,2233.5,7165.5,2,14.0,5
2023-02-04 14:30:00,9212.8,2206.8,7006.0,2,14.5,5
2023-02-04 15:00:00,8940.7,1796.7,7144.1,2,15.0,5
2023-02-04 15:30:00,9315.3,1948.2,7367.1,2,15.5,5
2023-02-04 16:00:00,9769.5,1695.8,8073.7,2,16.0,5
2023-02-04 16:30:00,9647.4,1546.5,8100.9,2,16.5,5
2023-02-04 17:00:00,9585.6,1245.5,8340.1,2,17.0,5
2023-02-04 17:30:00,9781.2,1180.1,8601.1,2,17.5,5
2023-02-04 18:00:00,10116.7,1111.4,9005.3,2,18.0,5
2023-02-04 18:30:00,10138.7,878.8,9260.0,2,18.5,5
2023-02-04 19:00:00,10049.3,623.9,9425.4,2,19.0,5
2023-02-04 19:30:00,10051.9,584.8,9467.2,2,19.5,5
2023-02-04 20:00:00,10044.9,444.1,9600.9,2,20.0,5
2023-02-04 20:30:00,9918.1,303.4,9614.8,2,20.5,5
2023-02-04 21:00:00,10316.1,228.7,10087.3,2,21.0,5
2023-02-04 21:30:00,9883.3,147.6,9735.6,2,21.5,5
2023-02-04 22:00:00,10055.1,90.9,9964.2,2,22.0,5
2023-02-04 22:30:00,9988.3,39.7,9948.6,2,22.5,5
2023-02-04 23:00:00,9762.2,15.8,9746.4,2,23.0,5
2023-02-04 23:30:00,9368.5,2.8,9365.7,2,23.5,5
2023-02-05 00:00:00,9356.8,0.0,9356.8,2,0.0,6
2023-02-05 00:30:00,9153.5,2.8,9150.7,2,0.5,6
2023-02-05 01:00:00,8882.2,15.3,8867.0,2,1.0,6
2023-02-05 01:30:00,9008.1,35.5,8972.6,2,1.5,6
2023-02-05 02:00:00,8663.1,73.3,8589.8,2,2.0,6
2023-02-05 02:30:00,9037.4,144.8,8892.6,2,2.5,6
2023-02-05 03:00:00,8711.3,230.4,8480.9,2,3.0,6
2023-02-05 03:30:00,8824.4,330.8,8493.6,2,3.5,6
2023-02-05 04:00:00,8852.2,464.5,8387.7,2,4.0,6
2023-02-05 04:30:00,8783.8,565.3,8218.5,2,4.5,6
2023-02-05 05:00:00,8977.3,680.4,8297.0,2,5.0,6
2023-02-05 05:30:00,8834.9,926.4,7908.5,2,5.5,6
2023-02-05 06:00:00,9128.6,1121.9,8006.7,2,6.0,6
2023-02-05 06:30:00,8778.9,1230.3,7548.6,2,6.5,6
2023-02-05 07:00:00,9087.3,1457.7,7629.6,2,7.0,6
2023-02-05 07:30:00,9447.8,1638.6,7809.2,2,7.5,6
2023-02-05 08:00:00,8941.7,1830.2,7111.5,2,8.0,6
2023-02-05 08:30:00,9010.6,2039.3,6971.2,2,8.5,6
2023-02-05 09:00:00,9224.0,1987.1,7236.9,2,9.0,6
2023-02-05 09:30:00,9152.5,2042.0,7110.5,2,9.5,6
2023-02-05 10:00:00,9164.3,2392.3,6772.0,2,10.0,6
2023-02-05 10:30:00,9166.0,2275.7,6890.4,2,10.5,6
2023-02-05 11:00:00,9169.0,2465.6,6703.4,2,11.0,6
2023-02-05 11:30:00,9235.5,2144.6,7090.9,2,11.5,6
2023-02-05 12:00:00,9099.1,2617.7,6481.4,2,12.0,6
2023-02-05 12:30:00,8983.9,2138.2,6845.7,2,12.5,6
2023-02-05 13:00:00,9166.0,2607.2,6558.8,2,13.0,6
2023-02-05 13:30:00,9422.2,2497.3,6924.9,2,13.5,6
2023-02-05 14:00:00,9110.3,2146.5,6963.8,2,14.0,6
2023-02-05 14:30:00,9030.9,2078.3,6952.5,2,14.5,6
2023-02-05 15:00:00,9494.2,2208.9,7285.3,2,15.0,6
2023-02-05 15:30:00,9375.3,1924.1,7451.2,2,15.5,6
2023-02-05 16:00:00,9117.2,1748.5,7368.7,2,16.0,6
2023-02-05 16:30:00,9776.3,1601.7,8174.6,2,16.5,6
2023-02-05 17:00:00,9641.4,1348.2,8293.1,2,17.0,6
2023-02-05 17:30:00,9828.0,1246.7,8581.3,2,17.5,6
2023-02-05 18:00:00,9997.4,1097.7,8899.7,2,18.0,6
2023-02-05 18:30:00,10046.9,765.9,9280.9,2,18.5,6
2023-02-05 19:00:00,10192.2,636.6,9555.7,2,19.0,6
2023-02-05 19:30:00,10011.8,534.2,9477.7,2,19.5,6
2023-02-05 20:00:00,10180.0,423.4,9756.6,2,20.0,6
2023-02-05 20:30:00,10009.7,310.2,9699.5,2,20.5,6
2023-02-05 21:00:00,10130.5,203.3,9927.2,2,21.0,6
2023-02-05 21:30:00,10024.3,135.4,9888.9,2,21.5,6
2023-02-05 22:00:00,9639.9,80.6,9559.3,2,22.0,6
2023-02-05 22:30:00,9882.2,44.2,9838.1,2,22.5,6
2023-02-05 23:00:00,9458.2,15.6,9442.6,2,23.0,6
2023-02-05 23:30:00,9563.9,2.7,9561.2,2,23.5,6
2023-02-06 00:00:00,9321.9,0.0,9321.9,2,0.0,0
2023-02-06 00:30:00,9460.4,2.6,9457.8,2,0.5,0
2023-02-06 01:00:00,8976.3,14.3,8962.0,2,1.0,0
2023-02-06 01:30:00,8858.4,44.6,8813.9,2,1.5,0
2023-02-06 02:00:00,8843.5,82.7,8760.8,2,2.0,0
2023-02-06 02:30:00,8740.7,146.3,8594.4,2,2.5,0
2023-02-06 03:00:00,8910.5,219.8,8690.7,2,3.0,0
2023-02-06 03:30:00,8468.9,344.7,8124.2,2,3.5,0
2023-02-06 04:00:00,8583.1,440.9,8142.3,2,4.0,0
2023-02-06 04:30:00,8609.8,515.7,8094.2,2,4.5,0
2023-02-06 05:00:00,9014.4,613.9,8400.5,2,5.0,0
2023-02-06 05:30:00,9200.0,935.4,8264.6,2,5.5,0
2023-02-06 06:00:00,8924.6,864.3,8060.3,2,6.0,0
2023-02-06 06:30:00,8962.4,1138.5,7823.9,2,6.5,0
2023-02-06 07:00:00,9048.8,1398.1,7650.6,2,7.0,0
2023-02-06 07:30:00,9279.6,1619.4,7660.1,2,7.5,0
2023-02-06 08:00:00,8926.5,1610.1,7316.4,2,8.0,0
2023-02-06 08:30:00,9147.1,1891.8,7255.3,2,8.5,0
2023-02-06 09:00:00,9278.7,1848.6,7430.1,2,9.0,0
2023-02-06 09:30:00,9182.0,2081.5,7100.5,2,9.5,0
2023-02-06 10:00:00,9106.9,2295.6,6811.3,2,10.0,0
2023-02-06 10:30:00,9229.8,2074.0,7155.8,2,10.5,0
2023-02-06 11:00:00,8539.8,2193.3,6346.4,2,11.0,0
2023-02-06 11:30:00,9129.4,2356.1,6773.3,2,11.5,0
2023-02-06 12:00:00,8879.2,2386.0,6493.2,2,12.0,0
2023-02-06 12:30:00,8669.4,2312.4,6357.0,2,12.5,0
2023-02-06 13:00:00,9108.6,2292.5,6816.1,2,13.0,0
2023-02-06 13:30:00,9299.1,2227.3,7071.8,2,13.5,0
2023-02-06 14:00:00,9081.0,2310.5,6770.5,2,14.0,0
2023-02-06 14:30:00,9349.4,1826.7,7522.8,2,14.5,0
2023-02-06 15:00:00,9556.8,2119.9,7436.9,2,15.0,0
2023-02-06 15:30:00,9605.3,1991.5,7613.8,2,15.5,0
2023-02-06 16:00:00,9775.1,1740.9,8034.2,2,16.0,0
2023-02-06 16:30:00,9729.0,1546.7,8182.2,2,16.5,0
2023-02-06 17:00:00,9722.9,1494.6,8228.3,2,17.0,0
2023-02-06 17:30:00,9527.6,1268.0,8259.6,2,17.5,0
2023-02-06 18:00:00,9865.0,881.9,8983.1,2,18.0,0
2023-02-06 18:30:00,9832.4,876.5,8956.0,2,18.5,0
2023-02-06 19:00:00,10426.9,743.2,9683.7,2,19.0,0
2023-02-06 19:30:00,10030.2,551.0,9479.2,2,19.5,0
2023-02-06 20:00:00,10081.5,454.0,9627.5,2,20.0,0
2023-02-06 20:30:00,10127.3,332.0,9795.3,2,20.5,0
2023-02-06 21:00:00,9977.0,223.4,9753.6,2,21.0,0
2023-02-06 21:30:00,10190.3,148.5,10041.8,2,21.5,0
2023-02-06 22:00:00,9667.8,86.6,9581.2,2,22.0,0
2023-02-06 22:30:00,9693.4,44.6,9648.9,2,22.5,0
2023-02-06 23:00:00,9392.7,15.7,9377.0,2,23.0,0
2023-02-06 23:30:00,9152.5,2.8,9149.7,2,23.5,0
2023-02-07 00:00:00,9116.7,0.0,9116.7,2,0.0,1
2023-02-07 00:30:00,9093.9,2.8,9091.1,2,0.5,1
2023-02-07 01:00:00,8910.3,16.0,8894.3,2,1.0,1
2023-02-07 01:30:00,8767.7,42.9,8724.9,2,1.5,1
2023-02-07 02:00:00,8564.9,88.4,8476.5,2,2.0,1
2023-02-07 02:30:00,8751.3,135.0,8616.3,2,2.5,1
2023-02-07 03:00:00,8466.7,224.6,8242.1,2,3.0,1
2023-02-07 03:30:00,8867.7,318.7,8549.0,2,3.5,1
2023-02-07 04:00:00,8758.7,458.2,8300.5,2,4.0,1
2023-02-07 04:30:00,8510.7,506.4,8004.3,2,4.5,1
2023-02-07 05:00:00,8758.7,666.6,8092.2,2,5.0,1
2023-02-07 05:30:00,8727.7,840.2,7887.5,2,5.5,1
2023-02-07 06:00:00,8971.9,1074.0,7897.9,2,6.0,1
2023-02-07 06:30:00,9205.1,1235.5,7969.6,2,6.5,1
2023-02-07 07:00:00,8669.7,1221.7,7448.0,2,7.0,1
2023-02-07 07:30:00,9062.2,1589.1,7473.0,2,7.5,1
2023-02-07 08:00:00,9035.6,1692.4,7343.2,2,8.0,1
2023-02-07 08:30:00,9196.1,1959.9,7236.2,2,8.5,1
2023-02-07 09:00:00,9112.6,1929.0,7183.6,2,9.0,1
2023-02-07 09:30:00,8927.5,1879.7,7047.8,2,9.5,1
2023-02-07 10:00:00,8986.4,2388.4,6598.0,2,10.0,1
2023-02-07 10:30:00,8877.4,2325.7,6551.7,2,10.5,1
2023-02-07 11:00:00,9191.1,2603.8,6587.3,2,11.0,1
2023-02-07 11:30:00,8982.3,2350.0,6632.2,2,11.5,1
2023-02-07 12:00:00,9310.2,2453.9,6856.3,2,12.0,1
2023-02-07 12:30:00,8959.1,2323.5,6635.6,2,12.5,1
2023-02-07 13:00:00,8860.1,2602.2,6257.9,2,13.0,1
2023-02-07 13:30:00,8750.4,2172.9,6577.6,2,13.5,1
2023-02-07 14:00:00,8752.2,2148.7,6603.6,2,14.0,1
2023-02-07 14:30:00,8863.8,1984.0,6879.8,2,14.5,1
2023-02-07 15:00:00,9285.7,1905.7,7379.9,2,15.0,1
2023-02-07 15:30:00,9431.2,1885.9,7545.4,2,15.5,1
2023-02-07 16:00:00,9166.3,1734.1,7432.2,2,16.0,1
2023-02-07 16:30:00,9727.5,1661.1,8066.5,2,16.5,1
2023-02-07 17:00:00,9593.5,1292.4,8301.0,2,17.0,1
2023-02-07 17:30:00,9813.4,1161.1,8652.4,2,17.5,1
2023-02-07 18:00:00,10170.6,872.7,9297.8,2,18.0,1
2023-02-07 18:30:00,10116.7,901.3,9215.4,2,18.5,1
2023-02-07 19:00:00,9958.9,610.2,9348.7,2,19.0,1
2023-02-07 19:30:00,9872.5,511.5,9361.0,2,19.5,1
2023-02-07 20:00:00,9643.0,468.8,9174.2,2,20.0,1
2023-02-07 20:30:00,9869.7,340.1,9529.6,2,20.5,1
2023-02-07 21:00:00,9902.2,214.7,9687.6,2,21.0,1
2023-02-07 21:30:00,9678.5,129.8,9548.7,2,21.5,1
2023-02-07 22:00:00,9727.3,83.9,9643.4,2,22.0,1
2023-02-07 22:30:00,9643.3,41.6,9601.6,2,22.5,1
2023-02-07 23:00:00,9456.9,15.9,9441.0,2,23.0,1
2023-02-07 23:30:00,9244.1,2.8,9241.3,2,23.5,1
2023-02-08 00:00:00,9227.6,0.0,9227.6,2,0.0,2
2023-02-08 00:30:00,9150.6,2.6,9147.9,2,0.5,2
2023-02-08 01:00:00,8761.8,14.5,8747.3,2,1.0,2
2023-02-08 01:30:00,9116.8,38.6,9078.2,2,1.5,2
2023-02-08 02:00:00,8770.7,81.4,8689.4,2,2.0,2
2023-02-08 02:30:00,8740.2,149.7,8590.4,2,2.5,2
2023-02-08 03:00:00,8835.6,224.9,8610.6,2,3.0,2
2023-02-08 03:30:00,8743.3,325.1,8418.2,2,3.5,2
2023-02-08 04:00:00,8885.9,445.6,8440.3,2,4.0,2
2023-02-08 04:30:00,8795.2,535.8,8259.4,2,4.5,2
2023-02-08 05:00:00,8674.6,736.0,7938.6,2,5.0,2
2023-02-08 05:30:00,8898.7,729.1,8169.6,2,5.5,2
2023-02-08 06:00:00,8679.0,935.8,7743.2,2,6.0,2
2023-02-08 06:30:00,8953.8,1081.9,7871.9,2,6.5,2
2023-02-08 07:00:00,8971.7,1256.9,7714.8,2,7.0,2
2023-02-08 07:30:00,8974.5,1617.0,7357.5,2,7.5,2
2023-02-08 08:00:00,9011.8,1725.7,7286.0,2,8.0,2
2023-02-08 08:30:00,8707.0,1752.3,6954.7,2,8.5,2
2023-02-08 09:00:00,8945.9,2130.8,6815.1,2,9.0,2
2023-02-08 09:30:00,9050.0,2226.0,6824.0,2,9.5,2
2023-02-08 10:00:00,9043.1,2213.6,6829.5,2,10.0,2
2023-02-08 10:30:00,8806.2,2161.9,6644.3,2,10.5,2
2023-02-08 11:00:00,9195.7,2387.2,6808.6,2,11.0,2
2023-02-08 11:30:00,8793.0,2455.6,6337.3,2,11.5,2
2023-02-08 12:00:00,9113.0,2463.1,6649.9,2,12.0,2
2023-02-08 12:30:00,9017.4,2355.5,6661.9,2,12.5,2
2023-02-08 13:00:00,8841.8,2279.7,6562.1,2,13.0,2
2023-02-08 13:30:00,9312.9,2242.6,7070.3,2,13.5,2
2023-02-08 14:00:00,8832.4,2362.8,6469.6,2,14.0,2
